Country Name,Year,Exports_GDP_percent,GDP growth (annual %),GDP_per_capita,Imports_GDP_percent,"Inflation, consumer prices (annual %)",Population_growth_percent,"Unemployment, total (% of total labor force) (national estimate)",Group,x,y
Marshall Islands,2024,,2.770968022,5813.506341,,,-3.349576643,,Group B: Transitional / Mixed,-823331.8032782048,-2164593.401762059
"Micronesia, Fed. Sts.",2015,27.06500271,4.621884004,2224.41315,78.23146963,-0.298115837,0.294778945,,Group C: Emerging / High-growth,501456.0597741445,-1479179.787934494
"Micronesia, Fed. Sts.",2016,28.2724,0.484101802,2227.824891,74.61227692,-1.037468064,0.32967416,,Group C: Emerging / High-growth,1388965.5366578451,797353.9179962525
"Micronesia, Fed. Sts.",2017,30.6008078,0.823045267,2237.831222,72.58091922,0.582253735,0.371529921,,Group C: Emerging / High-growth,1572232.2400543697,735127.3997071008
"Micronesia, Fed. Sts.",2018,36.37357143,0.0,2229.116815,67.03321429,1.498400236,0.390173247,,Group C: Emerging / High-growth,1620995.9599693909,691037.1612650957
"Micronesia, Fed. Sts.",2019,26.79413706,4.081632653,2312.25404,69.05525381,1.923851708,0.338797096,,Group C: Emerging / High-growth,1672510.192742384,741288.1188920549
"Micronesia, Fed. Sts.",2020,17.2494599,-1.672954171,2260.575272,68.06035644,0.554594631,0.573243642,,Group C: Emerging / High-growth,1599299.726467847,780439.8584661349
"Micronesia, Fed. Sts.",2021,20.01828658,3.099704573,2315.863785,67.22982407,3.191284066,0.636292252,,Group C: Emerging / High-growth,1572364.8213805398,844893.8408387584
"Micronesia, Fed. Sts.",2022,21.74886407,-2.905865806,2238.740409,65.95245862,5.408743755,0.438013018,,Group C: Emerging / High-growth,1666865.240893136,948822.2868684896
"Micronesia, Fed. Sts.",2023,28.33609925,0.482147762,2239.228491,69.98370244,,0.459189929,,Group C: Emerging / High-growth,1876594.9082669306,1166531.54431013
"Micronesia, Fed. Sts.",2024,27.46989928,0.719083512,2244.767272,69.13081216,,0.469463637,,Group B: Transitional / Mixed,-763915.7415901512,-1926040.4895424002
Mongolia,2015,44.18405023,2.379835807,7563861.769,45.46961324,5.735682819,2.128669517,4.861,Group B: Transitional / Mixed,-403318.8383492703,1366694.0850571746
Mongolia,2016,50.87219406,1.489784487,7522482.04,50.18304317,0.733272227,2.027369576,7.235,Group B: Transitional / Mixed,-1207354.019028026,-585823.7818838378
Mongolia,2017,59.16667927,5.636876387,7794946.867,56.7662226,4.301431053,1.925778838,6.359,Group B: Transitional / Mixed,-1439507.2648930382,-310802.2858002682
Mongolia,2018,58.16478228,7.74488062,8243489.169,68.19109096,6.824247901,1.864801928,5.377,Group B: Transitional / Mixed,-1632464.7925922752,-187301.4009537298
Mongolia,2019,59.21723318,5.602244221,8546840.026,65.17928144,7.301069536,1.837150731,9.024,Group B: Transitional / Mixed,-1670815.7475348492,-194761.56773756418
Mongolia,2020,57.66034973,-4.557751976,8011344.278,55.1782979,3.796040261,1.805420087,6.413,Group B: Transitional / Mixed,-1498416.803663935,-186158.88947463423
Mongolia,2021,58.54886395,1.636769577,8006423.607,60.54921448,7.352812434,1.684959051,7.871,Group B: Transitional / Mixed,-1458883.8956015243,-261186.94385456224
Mongolia,2022,65.06135116,5.032709637,8286894.845,71.26657879,15.14795609,1.46704738,5.954,Group B: Transitional / Mixed,-1478513.1721244915,-256403.98299762528
Mongolia,2023,76.25711713,7.422112762,8780754.277,66.60712947,10.34758313,1.370888669,5.178,Group B: Transitional / Mixed,-1211395.4603344763,-538086.3700089076
Mongolia,2024,69.13826544,4.864001434,9093841.105,69.75319765,6.802848993,1.245902995,,Group C: Emerging / High-growth,464658.4365525579,1042620.3191321271
Myanmar,2015,,6.99284029,1423193.161,,9.454171895,0.800670953,0.766,Group C: Emerging / High-growth,1087449.3474444482,-1322829.189363557
Myanmar,2016,,5.862472915,1494730.266,,6.928825258,0.792792539,,Group C: Emerging / High-growth,1757322.7595563328,1457222.8196187734
Myanmar,2017,,6.136108244,1574243.55,,4.572536553,0.772302033,1.356,Group C: Emerging / High-growth,1129852.5067251818,1307874.1582514665
Myanmar,2018,,6.268862215,1660855.241,,6.872328657,0.724432843,0.767,Group C: Emerging / High-growth,1223377.650730423,1348722.0600586445
Myanmar,2019,,6.579110068,1757734.501,,8.825066968,0.702425163,0.407,Group C: Emerging / High-growth,1246481.5802597192,1425028.0134007037
Myanmar,2020,,-9.04834718,1587356.235,,,0.711376906,1.476,Group C: Emerging / High-growth,1902062.4503316812,1637274.6640095918
Myanmar,2021,,-12.01637248,1386919.176,,,0.696558039,,Group C: Emerging / High-growth,2397884.485942411,1682726.8137270976
Myanmar,2022,,4.037493436,1432993.025,,,0.690074759,,Group C: Emerging / High-growth,2487089.497400501,1864206.9105307148
Myanmar,2023,,0.958446625,1436651.867,,,0.698879396,,Group C: Emerging / High-growth,2478616.6906820443,1876839.7148490022
Myanmar,2024,,-0.972046414,1413125.12,,,0.674364863,,Group B: Transitional / Mixed,-526810.485739726,-2443885.8611047026
Nauru,2015,71.97577699,2.698017274,10041.92996,129.1620108,,1.954339488,,Group C: Emerging / High-growth,559129.5423979275,-1626546.387377846
Nauru,2016,72.58594433,4.363240539,10295.85963,98.02844028,,1.773481154,,Group C: Emerging / High-growth,1524039.3114657132,879378.2287669642
Nauru,2017,60.27191807,-6.011229987,9528.259701,82.44089943,,1.548486934,,Group C: Emerging / High-growth,1740175.9551636896,827966.2267937638
Nauru,2018,54.73579324,-1.219122015,9286.625811,85.96650302,,1.342066545,,Group C: Emerging / High-growth,1801076.9256969828,779959.416334358
Nauru,2019,60.53480406,8.486736592,9979.113603,95.73273044,,0.953874732,,Group C: Emerging / High-growth,1860052.03095391,832865.4843530738
Nauru,2020,43.63807997,1.981819494,10127.93329,91.5107281,,0.482136104,,Group C: Emerging / High-growth,1779077.4093724994,872651.507162791
Nauru,2021,30.79627477,7.206594666,10796.61028,79.92187047,,0.565263581,5.056,Group C: Emerging / High-growth,1614936.7314706007,837806.6820293715
Nauru,2022,53.87504279,2.951518346,11028.62009,113.6645269,,0.782649678,,Group C: Emerging / High-growth,1849090.4240038798,1066264.309787136
Nauru,2023,43.43133103,0.646410335,11030.74027,100.4618995,,0.625107628,,Group C: Emerging / High-growth,1874828.1265399489,1166060.529198331
Nauru,2024,39.47626214,1.760251622,11157.26082,118.7153348,,0.604485091,,Group B: Transitional / Mixed,-762533.5554168214,-1924610.7678788584
New Caledonia,2015,18.06916629,,,41.97762981,0.570508141,0.688885628,,Group B: Transitional / Mixed,-5.364781541668077,14.412930840149302
New Caledonia,2016,19.26548639,,,38.76412976,0.578317436,0.090012025,,Group B: Transitional / Mixed,-12.346690442263114,-7.608283459863668
New Caledonia,2017,21.00779809,,3417727.635,37.92038453,,0.043388616,11.676,Group C: Emerging / High-growth,224208.803605747,1515863.520624487
New Caledonia,2018,,3.995707282,3554352.704,,,-0.001763398,11.702,Group C: Emerging / High-growth,827668.3028195788,2323603.147902174
New Caledonia,2019,,-1.400000002,3503788.544,,,0.022921747,10.881,Group C: Emerging / High-growth,1006966.7826851205,2369713.390119307
New Caledonia,2020,,-2.400000001,3412838.392,,,0.200781353,13.558,Group C: Emerging / High-growth,950965.8321431892,2364194.399776278
New Caledonia,2021,,-2.099999998,3329009.028,,,0.364601117,,Group C: Emerging / High-growth,2149619.2229187996,2655583.210703185
New Caledonia,2022,,3.499999996,3422616.023,,,0.667091968,10.71,Group C: Emerging / High-growth,1000621.4546091316,2559449.2902625287
New Caledonia,2023,,,,,,0.952185124,,Group B: Transitional / Mixed,-0.4948501112582564,-0.29724695718536687
New Caledonia,2024,,,,,,0.950722086,,Group B: Transitional / Mixed,0.15504607011913416,0.16636570144505647
New Zealand,2015,27.93374783,3.690369084,62939.72448,26.9175839,0.292704628,2.036033909,5.415,Group C: Emerging / High-growth,457269.2432781872,-1352640.956984956
New Zealand,2016,26.61137432,3.779110684,63867.56942,25.79487349,0.646240284,2.2460321,5.147,Group C: Emerging / High-growth,1273762.1799738118,727705.5900851234
New Zealand,2017,27.56344166,3.378732195,64660.69719,26.57985538,1.850787675,2.088722723,4.736,Group C: Emerging / High-growth,1413877.7018012577,661295.6608977966
New Zealand,2018,27.86561523,3.470582039,65717.04363,27.90086626,1.598297038,1.791240168,4.335,Group C: Emerging / High-growth,1488954.7774871816,622396.2338522208
New Zealand,2019,27.32983419,2.31747144,66178.58873,27.12446299,1.619631902,1.591158896,4.109,Group C: Emerging / High-growth,1534141.8980253455,668940.124756606
New Zealand,2020,21.69714828,-0.307246896,64536.56045,22.280094,1.7145617,2.204788696,4.595,Group C: Emerging / High-growth,1470275.8988657426,710400.3318703385
New Zealand,2021,22.30988598,4.535405657,67185.0584,26.23136178,3.941120608,0.413665247,3.776,Group C: Emerging / High-growth,1442116.4749927989,759632.2469902202
New Zealand,2022,24.04738732,3.496386865,69455.29421,29.42877545,7.17222476,0.113409734,3.297,Group C: Emerging / High-growth,1502426.777080135,865525.3303038841
New Zealand,2023,23.71501174,1.394251816,68706.38551,26.69141994,5.73316283,2.468736952,3.731,Group C: Emerging / High-growth,1570076.821275632,949762.6549745364
New Zealand,2024,,-0.126462419,67417.67645,,2.922797823,1.766947279,,Group B: Transitional / Mixed,-707622.6469303637,-1963544.1900771093
Northern Mariana Islands,2015,52.96703297,3.383458647,16015.06387,69.78021978,,-1.280733473,,Group C: Emerging / High-growth,558809.95733701,-1624884.215355699
Northern Mariana Islands,2016,71.70731707,29.21212121,20995.41095,81.13821138,,-1.448889816,,Group C: Emerging / High-growth,1521540.9891980363,878620.953643946
Northern Mariana Islands,2017,69.29487179,23.17073171,26281.55087,62.11538462,,-1.616204818,,Group C: Emerging / High-growth,1735703.418501763,826826.2332593772
Northern Mariana Islands,2018,50.73020753,-19.49733435,21537.5838,58.03228286,,-1.781217576,,Group C: Emerging / High-growth,1797666.7309250846,779269.8126225927
Northern Mariana Islands,2019,42.49363868,-11.4474929,19447.73421,62.25614928,,-1.950558724,,Group C: Emerging / High-growth,1857641.5070690848,832410.743835588
Northern Mariana Islands,2020,14.78060046,-29.05982906,13970.712,64.20323326,,-1.256589498,,Group C: Emerging / High-growth,1777994.8627476965,872434.031361872
Northern Mariana Islands,2021,6.01750547,4.969879518,14836.41627,72.86652079,,-1.16183177,,Group C: Emerging / High-growth,1749397.4588044328,943108.336758456
Northern Mariana Islands,2022,22.26277372,16.64275466,17643.99497,70.89416058,,-1.936508068,,Group C: Emerging / High-growth,1847708.261293835,1066051.7279394981
Northern Mariana Islands,2023,,,,,,-2.050038358,,Group B: Transitional / Mixed,-1.4990225568268443,-1.1000739224511205
Northern Mariana Islands,2024,,,,,,-1.934728938,,Group B: Transitional / Mixed,0.5606066769684677,1.6218262643647092
Palau,2015,53.14086121,8.19997983,16422.35791,78.09036355,0.949040644,0.309990385,,Group C: Emerging / High-growth,501408.15489017434,-1475468.0877237422
Palau,2016,49.18834755,-0.439989268,16325.2964,78.2189804,-1.042305334,0.15182616,,Group C: Emerging / High-growth,1385713.579487261,796328.1533150157
Palau,2017,46.36165966,-3.260018455,15779.78891,81.56158964,1.417988197,0.084248369,,Group C: Emerging / High-growth,1568097.1824495043,734287.2757614545
Palau,2018,41.97049139,0.11000834,15795.37442,74.91702372,2.109704641,0.011227755,,Group C: Emerging / High-growth,1616848.032773742,690564.5196775136
Palau,2019,37.90309766,0.200015069,15841.19564,77.14555071,0.267379679,-0.089857358,,Group C: Emerging / High-growth,1668597.529760917,740952.5304836606
Palau,2020,23.52925278,-5.999433925,14895.83521,83.71231719,0.218181818,-0.033717337,0.765,Group C: Emerging / High-growth,1488102.3020497612,714828.1491875045
Palau,2021,6.770733255,-13.79389322,12847.61851,73.95909022,2.612481858,-0.050597331,,Group C: Emerging / High-growth,1569984.4164748497,844855.0413014421
Palau,2022,13.46322309,-1.318427167,12695.36573,74.27433897,12.35266384,-0.135051509,,Group C: Emerging / High-growth,1664347.3053466096,949019.9946216239
Palau,2023,,1.877031984,12957.00908,,12.81997482,-0.180352864,,Group C: Emerging / High-growth,2028916.9395496005,1323208.6637668612
Palau,2024,,,,,2.231727729,-0.180678723,,Group B: Transitional / Mixed,-0.1908426789601707,0.13443157043270226
Papua New Guinea,2015,,6.578356323,6604.984007,,5.995957781,2.546138405,,Group C: Emerging / High-growth,640095.9373896853,-1827642.1750880512
Papua New Guinea,2016,,5.489573153,6797.71151,,6.673728814,2.468043308,,Group C: Emerging / High-growth,1720002.3087820217,992512.8629529475
Papua New Guinea,2017,,3.534610818,6871.597622,,5.42204568,2.3925158,,Group C: Emerging / High-growth,1898104.7291555917,940188.8307492115
Papua New Guinea,2018,,-0.279252285,6695.003573,,4.374489215,2.323868777,,Group C: Emerging / High-growth,1949268.0372767067,916190.9650254302
Papua New Guinea,2019,,4.480514569,6838.828964,,3.928672909,2.257540455,,Group C: Emerging / High-growth,2013554.3590897585,976248.7298559002
Papua New Guinea,2020,,-3.167432044,6482.738826,,4.871673986,2.128663097,,Group C: Emerging / High-growth,1931748.1269618333,1008182.2270609753
Papua New Guinea,2021,,-0.511353419,6322.599236,,4.48359014,1.988603122,,Group C: Emerging / High-growth,1897449.6122524336,1081911.5279870944
Papua New Guinea,2022,,5.707584042,6558.830791,,5.253239222,1.882449614,2.689,Group C: Emerging / High-growth,1791080.9544733958,1066231.9048989203
Papua New Guinea,2023,,3.810886229,6686.581078,,2.298699913,1.811031625,,Group C: Emerging / High-growth,2030476.896731844,1323851.565535249
Papua New Guinea,2024,,4.095029002,6837.421295,,0.602403921,1.782607338,,Group B: Transitional / Mixed,-717947.6540775768,-1974083.293224777
Philippines,2015,27.20805724,6.348309717,142346.2307,31.93353487,0.674192537,1.478753843,3.068,Group C: Emerging / High-growth,453060.92862438894,-1324167.6275257114
Philippines,2016,26.67300334,7.14945675,150490.1644,35.10306242,1.253698801,1.341907095,2.695,Group C: Emerging / High-growth,1245639.986669061,718346.8882450998
Philippines,2017,29.55229085,6.930988326,158860.7737,38.61607889,2.853187726,1.288301867,2.552,Group C: Emerging / High-growth,1379488.917684126,652894.4317070789
Philippines,2018,30.21360537,6.341485572,166858.2868,41.94979293,5.309346616,1.236860333,2.338,Group C: Emerging / High-growth,1451625.553211197,615055.8765979683
Philippines,2019,28.38292001,6.118525662,174927.1789,40.45892225,2.392065344,1.216155346,2.237,Group C: Emerging / High-growth,1492104.1583051162,659678.6101109164
Philippines,2020,25.20283931,-9.51829474,156474.3531,32.96672099,2.393162393,1.145514086,2.522,Group C: Emerging / High-growth,1436142.938688932,703384.0534491071
Philippines,2021,25.75203492,5.714733132,163925.0972,37.7325749,3.927180221,0.905660311,3.398,Group C: Emerging / High-growth,1410743.1222505297,756744.231455317
Philippines,2022,28.38740155,7.580982128,175016.194,44.04228206,5.821158112,0.760479216,2.598,Group C: Emerging / High-growth,1468864.2673346377,859750.2990568627
Philippines,2023,26.63684935,5.518949679,183185.4203,40.78311997,5.978025155,0.810000999,,Group C: Emerging / High-growth,1649981.245633036,1037273.2431434818
Philippines,2024,25.77344115,5.692016128,192020.4758,40.11203137,3.21260487,0.825602489,,Group B: Transitional / Mixed,-657201.7982920548,-1698525.7642798426
Samoa,2015,27.14094673,3.850361817,9550.330059,47.49340828,0.724470135,0.868555728,,Group C: Emerging / High-growth,501650.89629857877,-1477498.4363335685
Samoa,2016,28.77802032,7.983862878,10225.80209,46.43379715,1.304718693,0.847318415,,Group C: Emerging / High-growth,1387217.8532990292,796834.9070677217
Samoa,2017,29.66227547,1.4062824,10272.88367,44.34880529,1.749896775,0.93712322,9.4,Group C: Emerging / High-growth,1432549.9344149332,665829.011133276
Samoa,2018,31.9656782,-0.609647103,10103.66795,46.96929023,4.197458887,1.049411926,,Group C: Emerging / High-growth,1618742.4762955545,690928.3103009871
Samoa,2019,35.03333014,4.451858917,10442.89351,48.29774944,0.98232657,1.05329202,,Group C: Emerging / High-growth,1670391.9708233953,741285.2931814252
Samoa,2020,29.19595987,-3.108444011,10014.97188,48.28764013,-1.568912477,1.02627263,,Group C: Emerging / High-growth,1597419.0170773475,780436.9288334071
Samoa,2021,11.68569005,-7.078830943,9226.149435,49.20319561,3.133204732,0.862068229,,Group C: Emerging / High-growth,1570903.1859011552,844881.1146864232
Samoa,2022,12.26638262,-5.3062909,8676.434654,52.71679771,10.96188223,0.690847424,5.048,Group C: Emerging / High-growth,1519750.467528338,867430.0427399657
Samoa,2023,28.75379959,9.20864924,9414.102813,61.90368097,7.921646848,0.649190563,,Group C: Emerging / High-growth,1693283.4907352563,1052574.551551437
Samoa,2024,29.31550877,9.422350442,10237.06322,53.81615409,2.172455305,0.623906395,,Group B: Transitional / Mixed,-674372.3393331214,-1741272.6102745943
Singapore,2015,178.3846085,2.976799316,76502.97145,151.0867904,-0.521975612,1.186376937,3.79,Group C: Emerging / High-growth,456483.68463320995,-1347770.6334335776
Singapore,2016,164.5506642,3.747578488,78346.85711,138.2889918,-0.52980976,1.297436099,4.08,Group C: Emerging / High-growth,1269075.536592092,726062.6808579403
Singapore,2017,171.7416255,4.476899158,81781.87975,145.0527838,0.576763191,0.08859547,4.2,Group C: Emerging / High-growth,1407637.6915324724,659676.2159919031
Singapore,2018,178.1982514,3.451975966,84208.50923,148.3983359,0.438784215,0.469704299,,Group C: Emerging / High-growth,1593289.3046359948,686259.757363048
Singapore,2019,176.8913,1.308041182,84339.36716,147.5036851,0.567829988,1.144283307,3.1,Group C: Emerging / High-growth,1527169.868389161,667191.9600739232
Singapore,2020,181.7820245,-3.814708855,81375.48461,150.258781,-0.172111866,-0.311904961,4.1,Group C: Emerging / High-growth,1464065.6782843973,708959.2586943604
Singapore,2021,182.7108066,9.756804463,93118.631,146.4505771,2.316103158,-4.1703363,4.64,Group C: Emerging / High-growth,1433702.190144887,758647.7862444065
Singapore,2022,186.1142908,4.108000219,93788.91904,146.235277,6.130954189,3.308620524,3.591,Group C: Emerging / High-growth,1494876.5799258493,864239.9888933117
Singapore,2023,181.5613224,1.821406941,90968.5402,144.1319016,4.833723628,4.858316078,3.444,Group C: Emerging / High-growth,1564472.2699315762,947483.1580841733
Singapore,2024,178.7762868,4.388023625,93085.04752,143.5951411,2.389511236,1.994493656,,Group B: Transitional / Mixed,-666603.4185419345,-1722714.6904374452
Solomon Islands,2015,40.36052049,1.676146156,14761.61804,47.827893,-0.574469286,3.583379165,,Group C: Emerging / High-growth,501485.8399487746,-1475983.9217448668
Solomon Islands,2016,39.72857612,5.554731534,15041.38869,45.82102076,0.512485626,3.528420383,,Group C: Emerging / High-growth,1386037.8410037898,796440.2033040067
Solomon Islands,2017,38.67918018,3.075348034,14977.27777,43.51839073,0.48868676,3.45614796,,Group C: Emerging / High-growth,1568366.848128744,734364.9325846048
Solomon Islands,2018,42.12623861,2.745995423,14880.10876,46.36844113,3.46147485,3.359859127,,Group C: Emerging / High-growth,1617159.905468073,690629.0240507261
Solomon Islands,2019,36.49690192,1.748566555,14744.27554,46.5014357,1.63485544,2.650498034,,Group C: Emerging / High-growth,1668970.2233994054,741025.9701146244
Solomon Islands,2020,27.93849568,-3.381147541,13932.87826,32.28184196,2.963549921,2.220721486,,Group C: Emerging / High-growth,1596228.0275151243,780212.9001733846
Solomon Islands,2021,27.17489083,2.564349754,13951.1219,39.46451645,-0.115437894,2.401167987,,Group C: Emerging / High-growth,1569670.8379867135,844834.949738715
Solomon Islands,2022,26.28674312,2.402481436,13948.37312,51.74918784,5.518129286,2.393780769,,Group C: Emerging / High-growth,1663996.0826212864,948959.5915247328
Solomon Islands,2023,,2.656361867,13979.91263,,5.88585897,2.395832434,,Group C: Emerging / High-growth,2028716.1442732457,1323172.3153062044
Solomon Islands,2024,,2.539341917,13999.05761,,,2.370783523,,Group B: Transitional / Mixed,-821913.0574442797,-2162629.58583789
Thailand,2015,67.63669027,3.134047249,134977.5828,57.20297188,-0.900424963,0.460976294,0.597,Group C: Emerging / High-growth,453413.9608311159,-1326806.4999920148
Thailand,2016,67.07088397,3.435157717,138985.6633,53.50434332,0.188149704,0.451266063,0.688,Group C: Emerging / High-growth,1249385.7091727725,719530.4296608203
Thailand,2017,66.67283247,4.177681032,144180.9168,54.21859497,0.665631893,0.42296351,0.83,Group C: Emerging / High-growth,1384857.7588247685,654121.6471097714
Thailand,2018,64.8380969,4.222870287,149814.9681,56.00376783,1.063897542,0.302929452,0.766,Group C: Emerging / High-growth,1457983.2349404516,616217.1455016328
Thailand,2019,59.51889062,2.114557796,152670.1942,50.17062409,0.706728601,0.204609852,0.716,Group C: Emerging / High-growth,1500759.2289903774,661345.4873664082
Thailand,2020,51.49442661,-6.050038469,143194.912,46.30631664,-0.845937147,0.166540795,1.099,Group C: Emerging / High-growth,1441104.410062723,704272.9536287457
Thailand,2021,58.55938918,1.552166084,145243.4896,58.69355544,1.230395413,0.119758275,1.215,Group C: Emerging / High-growth,1416797.2857237412,757145.4093040575
Thailand,2022,65.37276419,2.580378747,148974.7123,67.48594789,-1.610680305,0.011148545,0.94,Group C: Emerging / High-growth,1477204.9263243205,861110.1927073073
Thailand,2023,65.44456294,2.017750953,152050.3732,63.37955121,8.478051744,-0.045865189,0.733,Group C: Emerging / High-growth,1548301.8828637046,940670.0223491221
Thailand,2024,70.06388855,2.525961758,155965.986,66.71085654,1.365805408,-0.048021055,,Group B: Transitional / Mixed,-660700.6466388055,-1707287.5046972502
Timor-Leste,2015,3.050307291,2.480040402,1319.593057,57.02661364,0.552796026,1.946242341,3.678,Group C: Emerging / High-growth,458129.33408495627,-1369845.322166994
Timor-Leste,2016,3.156422882,3.009930626,1333.658631,57.15419888,-1.338538762,1.905259439,4.657,Group C: Emerging / High-growth,1289976.882977332,730838.6580506936
Timor-Leste,2017,2.409011316,-3.182415225,1267.086681,56.22573946,0.557215537,1.886415497,,Group C: Emerging / High-growth,1572469.9621856601,735112.3687204643
Timor-Leste,2018,2.931531733,0.000114755,1243.00077,61.88765079,2.63647201,1.919302866,,Group C: Emerging / High-growth,1621235.027715008,690993.1211964288
Timor-Leste,2019,21.21431785,23.41201358,1504.54998,49.39992658,0.95881274,1.939287072,,Group C: Emerging / High-growth,1672701.8622677918,741277.690559524
Timor-Leste,2020,36.66621405,31.96191857,1947.840064,48.08409545,0.495499215,1.911593734,,Group C: Emerging / High-growth,1599369.8904090931,780433.0224739253
Timor-Leste,2021,63.51514688,5.315538537,2014.782394,36.35227604,3.697920947,1.800068931,2.344,Group C: Emerging / High-growth,1460980.1842476365,760303.4240278758
Timor-Leste,2022,55.61205344,-20.54158475,1578.517883,42.00986811,7.005309454,1.408845874,1.537,Group C: Emerging / High-growth,1520346.711343656,866150.3150994851
Timor-Leste,2023,22.92548793,-18.12479096,1278.418727,66.37510343,8.420351033,1.08884744,,Group C: Emerging / High-growth,1694841.5889409708,1052806.2994996223
Timor-Leste,2024,,-2.189121556,1235.834187,,2.06284153,1.174336386,,Group B: Transitional / Mixed,-718310.4343900342,-1975321.9587139944
Tonga,2015,16.94011259,1.113744024,8711.535888,64.41405285,-1.05399832,-0.483301678,,Group C: Emerging / High-growth,501656.2703686044,-1477716.522754984
Tonga,2016,21.66220286,6.598698794,9336.633373,63.22905096,2.578155152,-0.539650396,1.054,Group C: Emerging / High-growth,1289011.6506655458,731758.5864464645
Tonga,2017,22.17613598,3.202319762,9650.987129,65.8673566,7.517062836,-0.159332355,,Group C: Emerging / High-growth,1570126.763560689,734854.1483989144
Tonga,2018,21.37671376,0.687546507,9697.919804,66.0735982,5.03209692,0.200073079,2.248,Group C: Emerging / High-growth,1507639.7444538071,625490.0593903423
Tonga,2019,22.76566941,-0.208433391,9668.364421,67.5491037,1.179543348,0.096574455,,Group C: Emerging / High-growth,1670630.367116255,741318.774724923
Tonga,2020,20.09042254,1.783395899,9837.531219,63.3675698,-0.349737697,0.033116813,,Group C: Emerging / High-growth,1597468.0136663963,780443.5370619819
Tonga,2021,11.08253986,0.362604273,9893.231586,55.0917534,5.640511406,-0.202657342,2.111,Group C: Emerging / High-growth,1459971.7666111863,761678.754667046
Tonga,2022,11.55963934,-2.309864445,9705.930961,63.75558965,10.97136529,-0.425589151,,Group C: Emerging / High-growth,1665128.9298628462,949090.9632991875
Tonga,2023,18.75070716,2.084155836,9950.371448,75.38644329,6.351129803,-0.424539965,,Group C: Emerging / High-growth,1693161.3932634797,1052525.4259489875
Tonga,2024,,,,,3.183646113,-0.404269322,,Group B: Transitional / Mixed,-0.10223797818066664,0.4559183646029624
Tuvalu,2015,,10.41666667,4834.443127,,,-0.191370177,,Group C: Emerging / High-growth,759124.757448871,-2112194.6626716023
Tuvalu,2016,,5.660377358,5123.513266,,,-0.30146645,8.489,Group C: Emerging / High-growth,1754694.4877375483,1000891.4875763367
Tuvalu,2017,,2.448392857,5278.415678,,,-0.559660161,26.553,Group C: Emerging / High-growth,1886522.155255185,947299.9770092632
Tuvalu,2018,,1.387283842,5410.38043,,,-1.091592708,,Group C: Emerging / High-growth,2254344.3130256864,1104826.8945406065
Tuvalu,2019,,13.82209844,6257.149608,,,-1.593883358,,Group C: Emerging / High-growth,2330472.6466141464,1175766.6292738584
Tuvalu,2020,,-4.274932069,6094.489855,,,-1.735029224,,Group C: Emerging / High-growth,2248566.3834253466,1213421.717159496
Tuvalu,2021,,1.804135911,6329.213263,,,-1.991033576,,Group C: Emerging / High-growth,2211732.4711082974,1278365.7733648107
Tuvalu,2022,,0.677309361,6500.900721,,,-2.001453909,7.318,Group C: Emerging / High-growth,2018542.5647226162,1222956.538849492
Tuvalu,2023,,3.852809195,6872.419445,,,-1.777106541,,Group C: Emerging / High-growth,2348471.1001887512,1550103.5447529287
Tuvalu,2024,,,,,,-1.747038576,,Group B: Transitional / Mixed,0.5230145644138127,1.5025118715022927
Vanuatu,2015,44.28730163,3.965919464,231115.2532,64.47136404,2.483268757,2.22716538,,Group C: Emerging / High-growth,515514.46650154557,-1414282.926101845
Vanuatu,2016,47.44237756,3.471544715,233877.3995,58.9095577,0.842069084,2.224593213,,Group C: Emerging / High-growth,1328376.6678093122,807209.9760819786
Vanuatu,2017,47.66090191,4.412665986,238568.5099,57.8656718,3.084526244,2.332132561,,Group C: Emerging / High-growth,1506083.6962220962,733881.0619237741
Vanuatu,2018,56.61053279,2.900230273,239676.9252,54.06912703,2.330963796,2.395434581,,Group C: Emerging / High-growth,1547402.4862748063,700685.0965041035
Vanuatu,2019,50.34527687,3.241187655,241745.2951,49.03769195,2.762520194,2.330489157,5.445,Group C: Emerging / High-growth,1465994.7111328838,655336.1586075367
Vanuatu,2020,18.47344395,-4.992491429,224394.1939,51.44145089,5.329350731,2.326611311,4.046,Group C: Emerging / High-growth,1410634.7806201992,699447.1426242945
Vanuatu,2021,9.242759621,-1.552294891,215848.0129,48.75839363,2.343283582,2.318509214,,Group C: Emerging / High-growth,1519557.3378803963,864755.1744811139
Vanuatu,2022,9.648414501,5.186228624,221836.4074,55.45546303,6.679305819,2.319650826,,Group C: Emerging / High-growth,1610363.884499712,952767.1493689807
Vanuatu,2023,,-0.964792282,214647.5286,,11.18250171,2.324816009,,Group C: Emerging / High-growth,2012509.2322053865,1348994.7931392537
Vanuatu,2024,,3.967258306,218146.7336,,,2.273519443,,Group B: Transitional / Mixed,-805101.7209695368,-2175186.72733383
Viet Nam,2015,72.92285184,6.987154306,39826504.14,71.99137636,0.631200905,1.239754031,1.849,Group A: High-GDP / Developed,-5237798.727683435,12864635.01084303
Viet Nam,2016,74.10728626,6.690008927,41958923.09,71.30222172,2.66824817,1.259883665,1.848,Group A: High-GDP / Developed,-12086327.402906772,-8173056.706470787
Viet Nam,2017,81.76252184,6.940190374,44316124.48,79.21756182,3.520256888,1.244204736,1.874,Group A: High-GDP / Developed,-12872313.45533806,-9363649.112797242
